card_id,customer_id,card_number,card_type,credit_limit,card_status,issue_date
1444,709,2578486811690295,Mastercard,1000,Active,2008-03-19
1445,709,4445240009304350,Mastercard,10000,Active,2009-06-08
1446,710,5169406260621052,Mastercard,10000,Active,2020-01-24
1447,710,2282276714906618,Visa,1000,Active,2012-08-13
1448,710,2720946672716106,Visa,500,Active,2022-05-24
1449,711,2351134011268297,Mastercard,1000,Active,2022-06-04
1450,711,5235379392792697,Mastercard,1000,Active,2024-07-24
1451,711,4536615183784982,Visa,2500,Stolen,2023-09-10
1452,712,2372629714081660,Visa,500,Active,2006-11-07
1453,712,4401116940825848,Mastercard,20000,Active,1995-02-14
1454,713,4890626586002716,Visa,500,Active,2021-06-27
1455,713,4096769193228191,Visa,2500,Active,2022-06-30
1456,714,4716906174719927,Visa,20000,Active,2025-06-02
1457,714,4719536781159170,Mastercard,1000,Active,2025-05-31
1458,715,2249891454801688,Mastercard,10000,Active,2025-01-02
1459,716,4209904757976208,Visa,500,Active,2024-04-29
1460,716,2448965361586357,Mastercard,10000,Active,2022-05-20
1461,717,4962280660610235,Mastercard,1000,Active,2022-09-13
1462,718,4973008601199399,Mastercard,20000,Active,2023-02-28
1463,718,2599672250591822,Visa,500,Active,2025-05-12
1464,718,2706402132548067,Mastercard,1000,Active,2024-01-22
1465,719,4377594555539534,Mastercard,500,Active,2025-09-04
1466,719,5175368316264869,Visa,1000,Active,2025-07-09
1467,719,4205145166862233,Mastercard,2500,Active,2025-09-07
1468,720,4714112592989406,Mastercard,500,Active,2025-04-29
1469,720,2586824344071072,Visa,1000,Stolen,2018-01-15
1470,721,2268723647553502,Visa,20000,Active,2024-06-30
1471,721,5381895945895051,Mastercard,500,Active,2024-08-20
1472,721,2282754499381124,Visa,500,Active,2024-04-08
1473,722,2720092807540812,Mastercard,1000,Active,2014-10-29
1474,722,4674234802672115,Visa,2500,Active,2024-08-28
1475,722,4730924269258901,Visa,500,Active,2015-02-11
1476,723,2635650169767200,Mastercard,20000,Active,2021-12-08
1477,724,2624918731979535,Mastercard,500,Active,2025-09-25
1478,724,2235465511774893,Visa,500,Active,2025-09-03
1479,724,4286845575894287,Mastercard,500,Active,2025-09-08
1480,725,5549948150677471,Visa,10000,Active,2025-02-22
1481,725,4488353028681498,Visa,500,Active,2024-01-23
1482,725,2700557067908994,Mastercard,2500,Stolen,2025-01-22
1483,726,2260362158956347,Visa,2500,Active,2016-12-04
1484,727,4150013300981175,Mastercard,2500,Active,2006-11-26
1485,727,4398060526886573,Mastercard,500,Active,2003-12-17
1486,727,2268857536166891,Visa,10000,Active,2018-08-08
1487,728,4222361059037382,Mastercard,500,Active,2013-02-16
1488,728,5469926304130825,Visa,1000,Active,2021-05-27
1489,729,4479562442631480,Visa,2500,Stolen,2025-01-23
1490,729,5312986700667985,Visa,10000,Active,2023-06-17
1491,730,4277494254930848,Mastercard,10000,Active,2024-04-29
1492,731,4529471179847394,Visa,2500,Active,2025-01-12
1493,731,4841235904758445,Visa,5000,Active,2020-11-22
1494,731,2622985068779285,Visa,500,Active,2021-11-24
1495,732,4428831305635553,Mastercard,1000,Active,1997-05-10
1496,733,2687102415133263,Mastercard,1000,Active,2025-06-23
1497,733,4826641963014753,Visa,500,Active,2025-04-18
1498,733,4501868738996632,Visa,10000,Active,2025-09-18
1499,734,4667817955430304,Visa,1000,Active,2025-02-14
1500,734,2582662079968672,Mastercard,1000,Active,2025-05-20
1501,734,2228670168613091,Visa,1000,Active,2025-05-30
1502,735,2669252598516420,Visa,1000,Active,2024-07-27
1503,735,4107852035583895,Visa,5000,Active,2024-12-10
1504,736,4605720209629496,Visa,1000,Active,2002-02-05
1505,736,5545402589814960,Mastercard,5000,Active,2014-04-05
1506,736,5162450419634381,Visa,1000,Stolen,2015-07-08
1507,737,2403149849292135,Visa,10000,Active,2017-09-25
1508,738,4048368116871267,Mastercard,1000,Active,2004-11-10
1509,739,4499113071562053,Mastercard,20000,Active,2023-01-02
1510,739,5162154606565818,Visa,1000,Active,2020-10-30
1511,740,2254228496531563,Mastercard,500,Active,2024-10-22
1512,740,5429197169653314,Mastercard,1000,Active,2024-05-18
1513,740,2713351687137852,Visa,500,Active,2022-02-03
1514,741,4574909153303920,Mastercard,500,Active,2022-01-07
1515,742,4550616266252302,Mastercard,500,Active,2022-10-25
1516,742,5188066069993347,Visa,1000,Active,2020-09-07
1517,743,5138523482365678,Mastercard,10000,Active,2022-12-15
1518,743,4785695721524585,Visa,2500,Active,2022-10-22
1519,743,2266495409379283,Visa,500,Active,2023-11-03
1520,744,4984424309894081,Visa,1000,Active,2024-03-08
1521,744,2708358967182919,Visa,1000,Active,2024-09-15
1522,745,4411112032593145,Mastercard,1000,Active,2023-08-14
1523,745,4416326626101884,Visa,10000,Active,2020-12-28
1524,745,2243235503902608,Mastercard,2500,Active,2015-03-14
1525,746,4741968925655585,Mastercard,10000,Active,2014-07-14
1526,746,4283136451267225,Visa,1000,Active,2017-03-05
1527,746,4872894863218882,Visa,5000,Active,2022-08-29
1528,747,4169357081946090,Visa,1000,Active,2021-01-01
1529,747,4313692337217242,Mastercard,1000,Stolen,2024-05-28
1530,748,2246119275765160,Visa,500,Active,2006-09-21
1531,748,2251371739866413,Mastercard,500,Active,1991-01-26
1532,748,2235778790031714,Visa,500,Active,2024-09-06
1533,749,2276356734282964,Mastercard,1000,Active,2022-11-06
1534,749,2291790341172211,Visa,500,Active,2023-09-02
1535,750,2670399881553078,Visa,500,Active,2024-05-23
1536,750,5363297650306022,Visa,5000,Active,2025-04-18
1537,750,5568413362614412,Mastercard,500,Stolen,2024-06-16
1538,751,4908708236337104,Visa,1000,Active,2019-07-16
1539,751,4720981788961045,Mastercard,1000,Stolen,1996-10-06
1540,752,2720541312864752,Visa,2500,Active,2019-02-13
1541,752,4738074859489474,Mastercard,1000,Active,2025-04-07
1542,752,2243462865976315,Mastercard,500,Active,2021-03-05
1543,753,2326064617714182,Visa,500,Active,2025-09-09
1544,754,2720207941788347,Mastercard,1000,Active,2025-01-30
1545,755,2243845064438428,Visa,500,Active,2007-10-28
1546,756,2258898314040769,Visa,500,Stolen,2024-09-25
1547,756,4143722263282484,Visa,500,Active,2016-11-11
1548,757,4658178150971183,Visa,1000,Stolen,2017-04-27
1549,757,4158357089822619,Mastercard,1000,Active,2021-12-24
1550,757,2226826030924031,Visa,2500,Active,2025-06-23
1551,758,4005290599673195,Mastercard,2500,Active,2025-05-25
1552,758,4446228812015502,Visa,500,Active,2024-02-01
1553,759,4730037446606361,Mastercard,500,Active,2016-01-12
1554,759,5254820840054715,Visa,500,Active,2013-11-02
1555,760,4474471378733481,Mastercard,500,Active,2021-02-05
1556,760,4813295208922315,Mastercard,500,Active,2002-11-06
1557,760,2280583688301920,Mastercard,20000,Active,2024-09-21
1558,761,2705779063548302,Mastercard,5000,Active,2012-12-08
1559,761,5333960842394951,Visa,20000,Active,1991-05-07
1560,761,5418777897994115,Visa,1000,Active,2004-08-06
1561,762,4723298091630218,Visa,500,Active,2025-03-17
1562,762,4253789838303638,Visa,500,Active,2024-11-07
1563,763,4646855255371915,Mastercard,500,Active,2024-04-30
1564,763,4436891481398970,Visa,500,Active,2025-04-02
1565,763,2246809324810732,Visa,1000,Active,2022-09-28
1566,764,2711534342736687,Visa,10000,Active,2024-04-20
1567,765,4150690233329125,Mastercard,2500,Active,2022-07-08
1568,765,2249451162663712,Visa,1000,Active,2017-12-14
1569,766,2561354385073398,Mastercard,10000,Active,2022-10-25
1570,767,5184308092393572,Visa,500,Active,2007-04-18
1571,768,4663577884568228,Visa,1000,Active,2019-03-11
1572,768,4000574302071549,Mastercard,2500,Active,2024-02-13
1573,768,4107604429249355,Visa,500,Active,2018-04-14
1574,769,2716627719820384,Visa,500,Stolen,2010-05-12
1575,770,2256189233456522,Visa,1000,Active,2016-09-26
1576,771,5137325000545703,Visa,500,Stolen,2004-06-30
1577,772,4313618697958604,Mastercard,500,Active,2014-07-11
1578,772,4977837828817979,Visa,2500,Active,2015-12-24
1579,773,2277737280228122,Visa,2500,Stolen,2025-08-25
1580,774,2720927504769109,Visa,10000,Active,2023-09-20
1581,774,2477957737848169,Mastercard,500,Active,2023-01-11
1582,775,5555938357584126,Visa,2500,Stolen,2005-12-08
1583,776,4733132584269168,Visa,2500,Active,2024-07-26
1584,777,4101134839617674,Visa,5000,Active,2023-02-09
1585,777,4898986273777513,Mastercard,500,Active,2022-10-03
1586,778,4811377092413205,Mastercard,2500,Active,2023-09-09
1587,779,4313252399698985,Mastercard,2500,Active,2024-02-09
1588,779,4205413640438032,Mastercard,1000,Active,2024-12-02
1589,779,4534965073734031,Visa,1000,Active,2025-09-26
1590,780,4021032491640058,Visa,1000,Active,2025-06-11
1591,780,2682972765523114,Mastercard,500,Active,2022-06-11
1592,781,5265063942486652,Visa,1000,Active,2005-02-12
1593,782,4172603787233720,Mastercard,1000,Active,2025-04-18
1594,782,4669777330609584,Mastercard,1000,Active,2016-06-19
1595,782,4731750462171917,Visa,1000,Active,2014-06-26
1596,783,4659255682543331,Mastercard,500,Active,2009-06-11
1597,783,2708018035118572,Visa,500,Active,2014-06-05
1598,783,2267209790529490,Visa,500,Active,2018-07-07
1599,784,5528931497841047,Visa,1000,Active,2014-09-25
1600,784,2368966545347233,Mastercard,500,Active,2018-01-31
1601,785,4652470297102525,Mastercard,2500,Stolen,2008-02-07
1602,786,4788646522352616,Mastercard,5000,Active,2015-11-14
1603,787,2263805790941587,Mastercard,500,Active,2018-07-21
1604,787,4038853382972974,Mastercard,5000,Active,2022-11-09
1605,787,4983403962971288,Mastercard,500,Active,2021-11-29
1606,788,4106524185889643,Visa,500,Active,1997-03-21
1607,788,4613178298575031,Mastercard,5000,Stolen,2025-07-05
1608,789,2720055303750250,Mastercard,1000,Active,2018-09-11
1609,789,2591136827300768,Mastercard,2500,Active,2013-03-06
1610,789,2272898746580376,Mastercard,2500,Active,2022-09-27
1611,790,2579771794553878,Mastercard,2500,Active,2022-02-05
1612,790,4005832379006326,Visa,500,Active,2021-03-11
1613,791,4784414211604746,Visa,2500,Active,2016-05-30
1614,791,2292745283079245,Mastercard,2500,Active,2022-08-04
1615,791,2272025462213418,Visa,500,Active,2016-10-17
1616,792,2720883484525815,Visa,2500,Active,2019-01-08
1617,792,2245715103700476,Visa,2500,Active,2019-11-30
1618,793,4456314831059841,Visa,5000,Active,2018-07-17
1619,793,4496514361107751,Visa,500,Active,2014-03-19
1620,793,2709275485723108,Visa,2500,Active,2019-06-30
1621,794,4344578893081077,Mastercard,500,Active,2024-06-19
1622,794,4549691564324263,Mastercard,500,Active,2023-01-26
1623,795,5373871593829247,Mastercard,500,Active,2025-06-25
1624,795,2233144736628307,Visa,500,Active,2024-06-24
1625,796,2702966919494772,Visa,500,Active,2015-05-23
1626,797,5583660726667855,Mastercard,500,Active,1997-02-21
1627,797,2719907024307732,Visa,500,Active,2019-08-12
1628,798,4231922694192335,Visa,5000,Active,2020-01-06
1629,798,2572044679426678,Visa,1000,Active,2025-03-31
1630,798,4001485197265865,Visa,500,Active,2024-10-11
1631,799,4984956489223607,Mastercard,5000,Active,2025-05-25
1632,800,2223152817468610,Visa,2500,Active,2014-01-29
1633,800,4193870486354967,Visa,500,Stolen,2022-08-08
1634,800,4660616629652112,Mastercard,10000,Active,2011-12-05
1635,801,4871547969510443,Visa,2500,Active,2025-09-18
1636,801,4498628764566336,Mastercard,1000,Stolen,2025-09-15
1637,802,5106749390659526,Visa,2500,Active,2018-11-24
1638,802,4458956861007856,Visa,500,Active,2025-06-18
1639,802,4130700798246500,Mastercard,20000,Active,2022-09-03
1640,803,4734563930465598,Mastercard,1000,Active,2020-07-12
1641,804,4395111097695407,Mastercard,500,Active,2021-04-25
1642,805,4925029378745825,Visa,20000,Active,2016-05-13
1643,806,2256830096427049,Mastercard,500,Active,2023-03-10
1644,806,4595862268530884,Visa,500,Active,2017-09-10
1645,806,2225965729380054,Mastercard,500,Active,2018-04-14
1646,807,2720258076317337,Visa,500,Active,2024-08-25
1647,808,4521191040476839,Visa,1000,Active,2018-12-17
1648,808,2720548838811787,Mastercard,500,Active,1996-09-14
1649,809,4297434796655335,Mastercard,1000,Active,2020-05-09
1650,809,5137490956662967,Visa,500,Active,2023-09-15
1651,810,4794744861355985,Visa,2500,Active,2005-04-03
1652,811,2225012331161885,Mastercard,2500,Active,2025-04-14
1653,812,2545067287327180,Mastercard,500,Active,2015-12-17
1654,813,4409581899407447,Visa,1000,Active,2023-11-16
1655,813,4502320358462874,Mastercard,1000,Active,2014-08-14
1656,814,4583085586448233,Mastercard,5000,Active,2025-08-09
1657,815,4551098405680116,Mastercard,1000,Active,2024-09-23
1658,815,4951415049540363,Mastercard,20000,Active,2023-07-28
1659,816,2291085937605926,Visa,5000,Active,2021-12-04
1660,816,4441257915183284,Mastercard,1000,Active,2024-03-14
1661,817,4841046781914849,Mastercard,2500,Active,2013-06-02
1662,817,2674690276040895,Mastercard,500,Active,2025-04-03
1663,817,2277422667723355,Visa,500,Active,2023-08-31
1664,818,2720358387952630,Visa,500,Active,2019-11-04
1665,819,5475973030625225,Visa,1000,Active,1972-06-23
1666,820,2632196165881580,Visa,10000,Active,2025-06-02
1667,820,2497511409137678,Visa,2500,Active,2025-02-10
1668,820,2274529748392514,Mastercard,2500,Active,2022-10-12
1669,821,4048003743437998,Visa,10000,Stolen,2024-11-09
1670,822,4390243280479870,Mastercard,2500,Active,2024-01-24
1671,822,5364612791741011,Visa,10000,Active,2024-05-06
1672,823,4597744245975978,Visa,1000,Active,2022-04-30
1673,823,2264880585574207,Visa,20000,Active,2016-12-20
1674,823,4515737642389792,Visa,1000,Active,1982-08-08
1675,824,4854911584987504,Mastercard,1000,Active,2025-07-16
1676,824,4278247496312517,Visa,1000,Active,2025-09-22
1677,825,4903487336743918,Mastercard,1000,Active,2019-06-11
1678,825,5224993390436991,Visa,500,Active,2024-05-03
1679,826,4001826661000405,Visa,1000,Active,2008-03-09
1680,826,5179683006059627,Mastercard,1000,Active,2010-01-22
1681,827,2293201511378461,Visa,10000,Active,2020-02-02
1682,828,2258921066844533,Visa,500,Active,2024-05-26
1683,828,4997120461128111,Visa,2500,Active,2023-06-20
1684,829,2406669068894664,Mastercard,5000,Active,2023-03-29
1685,829,2275667374765600,Visa,1000,Active,2018-07-30
1686,829,4428508557894548,Mastercard,2500,Active,2019-02-13
1687,830,2365331090058995,Visa,500,Active,2024-08-14
1688,830,2717218258120706,Mastercard,500,Active,2024-08-14
1689,831,5279665623255927,Mastercard,2500,Active,2008-02-13
1690,832,2243610406878735,Mastercard,5000,Stolen,2018-04-16
1691,832,2297721448288612,Mastercard,1000,Active,2018-04-03
1692,833,5270702436106267,Mastercard,1000,Active,2025-07-31
1693,834,4954988904250515,Mastercard,1000,Active,2021-12-16
1694,835,5575667686189135,Visa,500,Active,2025-09-02
1695,836,2719410517108006,Visa,5000,Active,2025-06-01
1696,836,2251648415343688,Visa,10000,Active,2024-02-26
1697,837,2451955015993806,Mastercard,500,Active,2025-07-29
1698,838,2715459801003013,Mastercard,1000,Active,2023-06-21
1699,838,4437444937079593,Visa,500,Active,2025-08-06
1700,838,4914925204971332,Visa,10000,Active,2025-07-07
1701,839,2293770775737950,Visa,10000,Active,2014-10-08
1702,840,4649133742721432,Mastercard,500,Active,1980-10-13
1703,840,2265827442811487,Visa,1000,Active,2009-04-12
1704,841,4671076076941491,Mastercard,500,Active,2023-07-16
1705,841,5316199590655328,Mastercard,500,Active,2023-08-16
1706,842,2720815709598771,Mastercard,10000,Active,2024-03-18
1707,843,4311885495753501,Mastercard,1000,Stolen,2024-10-27
1708,844,2229118204871413,Mastercard,10000,Active,2021-03-11
1709,844,4470379546719866,Mastercard,2500,Active,2019-04-28
1710,844,5364569003520122,Visa,2500,Active,2016-10-27
1711,845,2225781989194659,Mastercard,2500,Active,2024-03-23
1712,845,2223045918118920,Mastercard,10000,Active,2016-07-12
1713,846,2466728286890537,Mastercard,500,Active,2022-03-22
1714,846,2223072931224022,Mastercard,5000,Active,2021-08-27
1715,846,2482407147526503,Mastercard,1000,Active,2021-05-05
1716,847,4071795801093635,Mastercard,500,Active,2000-10-10
1717,848,4223392810035588,Visa,20000,Active,2012-12-26
1718,849,4103580362436692,Mastercard,2500,Active,2024-08-03
1719,849,2720774760002191,Mastercard,1000,Active,2025-05-19
1720,849,4784290504695744,Visa,10000,Active,2025-01-13
1721,850,5492145992966991,Visa,20000,Active,2013-09-02
1722,850,4217981162675864,Mastercard,500,Active,2018-01-08
1723,851,5169714091753659,Mastercard,5000,Active,2023-01-23
1724,851,5308476145442745,Visa,1000,Active,2023-11-07
1725,852,2251727330719949,Mastercard,500,Active,2023-08-21
1726,853,5358237212646371,Visa,500,Active,2025-04-23
1727,853,2237818449081211,Mastercard,10000,Active,2024-02-07
1728,854,2289334360850425,Mastercard,500,Active,2020-11-27
1729,854,4482475642092863,Visa,1000,Active,2013-03-10
1730,855,2232417456005091,Mastercard,5000,Active,2025-03-19
1731,856,4150041202389668,Mastercard,500,Active,2008-12-17
1732,856,2234088990948589,Visa,2500,Active,2008-04-21
1733,857,4959976519819613,Mastercard,500,Active,2025-07-29
1734,857,2576936425405961,Mastercard,1000,Stolen,2025-08-20
1735,858,4888637122163593,Mastercard,10000,Active,2023-01-28
1736,858,4882724311967632,Mastercard,10000,Active,2022-04-19
1737,859,2224628393964113,Mastercard,2500,Stolen,2022-08-09
1738,860,2222502133178874,Mastercard,500,Active,2024-08-14
1739,860,5415797333877511,Visa,5000,Active,2024-08-11
1740,861,2370150189807713,Visa,500,Active,2020-11-08
1741,861,4764166510322271,Visa,2500,Active,2018-06-09
1742,861,2720879865947396,Mastercard,20000,Active,2020-06-02
1743,862,4482927656285205,Mastercard,2500,Active,2005-12-25
1744,862,4145914361317423,Mastercard,1000,Active,2025-08-11
1745,862,4267719712519672,Mastercard,1000,Active,1985-02-01
1746,863,4714672971759035,Mastercard,2500,Active,2019-01-09
1747,864,4065087671649110,Mastercard,2500,Active,2020-03-21
1748,864,2262409780151587,Mastercard,1000,Active,2022-01-15
1749,864,4487452729784576,Mastercard,1000,Active,2024-09-02
1750,865,4634202264306125,Visa,500,Active,2010-12-28
1751,865,2231739641284443,Mastercard,500,Active,2024-06-01
1752,866,4757271979997180,Mastercard,1000,Active,2021-11-02
1753,866,2230220279525945,Mastercard,500,Active,1984-12-15
1754,866,5535336151250595,Mastercard,500,Active,2000-02-12
1755,867,2240427425792901,Visa,1000,Active,2024-01-31
1756,867,2520781079337673,Visa,1000,Active,2024-10-29
1757,867,5460796417164444,Visa,2500,Active,2024-04-10
1758,868,2603729813586998,Visa,500,Active,2012-11-04
1759,868,2719718897161084,Visa,500,Active,2005-03-19
1760,869,5221396479407615,Visa,10000,Active,2023-12-30
1761,869,2270186819209988,Visa,1000,Active,2024-07-11
1762,870,5434192100359660,Visa,10000,Active,2016-03-30
1763,871,2600519170437866,Visa,2500,Active,2023-10-08
1764,871,2267519072446407,Visa,1000,Active,2022-04-10
1765,872,4759502539452011,Mastercard,500,Active,2014-12-28
1766,873,2270928197433650,Mastercard,1000,Active,2022-07-13
1767,874,4980852409298437,Visa,1000,Active,2023-05-29
1768,874,4782530435933801,Visa,1000,Active,2025-03-16
1769,875,4013635152010104,Visa,5000,Active,2024-12-20
1770,875,4517990611167982,Mastercard,5000,Active,2024-02-09
1771,875,2609655047010865,Mastercard,500,Active,2023-09-11
1772,876,4274012379166644,Visa,500,Active,2019-09-16
1773,876,5141056284942936,Mastercard,1000,Active,2007-11-21
1774,877,4967523650073970,Mastercard,2500,Active,2025-09-22
1775,878,4187021619923421,Mastercard,500,Active,2024-01-05
1776,879,4691009669903970,Mastercard,2500,Active,2025-04-05
1777,879,4976796659679596,Mastercard,500,Active,2020-01-11
1778,880,4646230416265325,Mastercard,10000,Active,2025-07-08
1779,881,2720510550862687,Visa,2500,Active,2022-09-24
1780,881,4594536925573096,Visa,1000,Active,2023-08-27
1781,882,4275297667231015,Visa,500,Active,2023-08-21
1782,883,4104717333145528,Visa,500,Active,2025-09-10
1783,884,5482664357113355,Visa,500,Active,2000-09-09
1784,884,4813622714461381,Mastercard,20000,Active,2014-01-07
1785,884,5501180438154992,Visa,500,Active,2024-09-21
1786,885,4678795525446595,Visa,20000,Active,2022-03-09
1787,886,4167794058162065,Mastercard,1000,Active,2018-10-12
1788,887,4985740730352483,Mastercard,500,Active,2023-07-05
1789,888,2639986984493952,Visa,500,Active,2022-07-28
1790,889,5349331686179001,Mastercard,500,Active,2010-01-01
1791,889,2297940271634136,Mastercard,20000,Active,2005-05-05
1792,889,4093649007449337,Mastercard,500,Active,2007-06-26
1793,890,4161610319596147,Mastercard,500,Active,2015-05-09
1794,890,2283618999544326,Mastercard,1000,Active,2019-07-24
1795,890,4961088725591592,Visa,500,Active,2011-12-07
1796,891,5403907232267383,Visa,10000,Active,2021-03-07
1797,891,4398175085521831,Visa,20000,Stolen,1999-02-13
1798,892,2231801491515894,Visa,1000,Active,2016-11-10
1799,892,4017511127900149,Visa,20000,Stolen,2012-04-17
1800,893,4551352593289085,Visa,500,Active,2024-06-28
1801,893,4581408250502097,Visa,2500,Active,2025-05-04
1802,893,4388120916526551,Visa,500,Active,2024-09-26
1803,894,4000041850354818,Visa,500,Active,2017-12-13
1804,894,4280359717177953,Mastercard,20000,Active,2021-02-07
1805,894,5525208438789046,Mastercard,500,Active,2021-10-03
1806,895,5488557788848173,Mastercard,1000,Active,2024-09-12
1807,895,4550631656153952,Visa,500,Active,2023-12-24
1808,895,2670821233364649,Mastercard,10000,Active,2023-05-06
1809,896,2244727995733151,Mastercard,1000,Active,2021-03-02
1810,897,2223423220275664,Mastercard,5000,Active,2023-05-13
1811,897,4347773765998626,Mastercard,1000,Active,2019-05-18
1812,897,2424789791297619,Mastercard,500,Active,2021-10-16
1813,898,2710355836340369,Mastercard,2500,Active,2025-08-21
1814,898,4944007626990192,Visa,500,Active,2024-11-07
1815,899,4040139707806147,Mastercard,1000,Stolen,2024-03-09
1816,900,2293481012453381,Mastercard,2500,Stolen,2025-02-21
1817,900,2399551312721035,Visa,1000,Active,2024-08-27
1818,901,2299087065253349,Visa,1000,Active,2020-06-09
1819,901,5195570802471504,Mastercard,500,Active,2007-03-16
1820,901,4429753781679823,Mastercard,10000,Active,2025-05-14
1821,902,2243786291201223,Mastercard,1000,Active,2022-03-13
1822,902,4358095245310545,Mastercard,500,Active,2024-08-25
1823,903,2230619164995156,Mastercard,2500,Active,2022-10-19
1824,904,4931365006536026,Mastercard,2500,Active,2025-09-14
1825,905,4131321467290106,Visa,5000,Active,2023-01-09
1826,906,2718746007858324,Mastercard,1000,Active,2013-03-26
1827,907,4124794693730112,Visa,5000,Active,2016-02-03
1828,907,2281737024589411,Mastercard,500,Active,2014-12-26
1829,908,4467245178916515,Mastercard,1000,Active,2021-09-23
1830,909,2539532558040471,Visa,1000,Active,2002-06-09
1831,909,4301211677250582,Mastercard,500,Active,1998-10-28
1832,909,5253203243176933,Visa,1000,Active,1992-03-30
1833,910,4308276092419412,Mastercard,1000,Active,2025-07-14
1834,911,2418145154459049,Visa,5000,Active,2021-10-14
1835,911,4949697203862882,Visa,1000,Active,2021-03-14
1836,911,2289809755042282,Mastercard,500,Active,2021-06-19
1837,912,2267894207856840,Mastercard,500,Active,2025-02-17
1838,913,4821240472258715,Visa,500,Active,2024-10-06
1839,913,4905492763802581,Mastercard,500,Active,2025-04-16
1840,913,4226678073576483,Mastercard,1000,Active,2024-10-06
1841,914,2494383165465567,Mastercard,1000,Active,2023-12-16
1842,915,2279402320834425,Visa,1000,Active,2022-10-27
1843,915,4428600132580740,Mastercard,2500,Active,2021-07-27
1844,915,4315013850849303,Visa,1000,Active,2010-11-08
1845,916,2295646329774681,Mastercard,5000,Active,2007-07-05
1846,917,4199804537405217,Mastercard,500,Active,2017-12-17
1847,917,4345754113564841,Visa,1000,Active,2013-11-08
1848,917,2718669060775047,Mastercard,500,Active,2018-04-12
1849,918,4986840712169175,Visa,500,Active,2025-09-27
1850,918,4046184172655441,Mastercard,1000,Active,2025-09-27
1851,919,4819415842910492,Mastercard,500,Active,2022-11-29
1852,919,2374415983066022,Mastercard,5000,Active,2021-09-26
1853,920,4864368273538684,Visa,20000,Active,2020-08-26
1854,921,5503944752384727,Visa,500,Active,2025-01-15
1855,922,4480206461587341,Mastercard,500,Active,2022-11-21
1856,923,4931034684337293,Mastercard,500,Active,2024-06-01
1857,923,5430218566325509,Visa,1000,Stolen,2025-09-13
1858,924,4236054315866470,Visa,20000,Active,2020-05-14
1859,924,5346633870707825,Mastercard,5000,Active,2013-07-07
1860,925,4368294244045297,Visa,10000,Active,2011-06-15
1861,926,2278501505595213,Mastercard,500,Active,2003-07-13
1862,926,2551136805606655,Visa,10000,Active,2022-10-18
1863,926,4488903009633171,Visa,500,Active,2014-09-10
1864,927,4962925366816227,Mastercard,20000,Active,2025-09-24
1865,927,2705870531405843,Visa,500,Active,2012-04-03
1866,928,2280332919354674,Visa,1000,Active,2024-02-16
1867,928,2261599366664994,Mastercard,10000,Active,2017-11-17
1868,929,5353303110238664,Mastercard,500,Active,2009-01-27
1869,929,4179319408636265,Visa,1000,Active,2001-01-07
1870,929,4028785965464171,Visa,1000,Active,2002-10-06
1871,930,4882103508357313,Mastercard,5000,Active,1995-06-01
1872,930,2702477034300589,Visa,1000,Active,2020-04-08
1873,931,4812388439785238,Visa,2500,Active,2015-09-21
1874,931,4875031313272022,Visa,500,Active,2017-09-12
1875,932,2720347825601156,Visa,2500,Active,2019-01-29
1876,933,4172528496660584,Visa,1000,Active,2025-01-13
1877,933,4228779522490496,Visa,1000,Active,2023-11-21
1878,933,4482315295179338,Mastercard,1000,Active,2025-04-03
1879,934,4312257771631588,Visa,500,Active,2008-05-25
1880,934,4088775911427296,Mastercard,1000,Active,1997-11-17
1881,934,4400587622358004,Mastercard,500,Active,2023-03-15
1882,935,4741944157614624,Visa,2500,Active,2020-04-30
1883,935,5223506134789953,Visa,500,Active,2023-12-10
1884,936,2222973210596827,Mastercard,1000,Active,2022-02-01
1885,936,4911593786842009,Mastercard,2500,Active,2016-08-31
1886,937,2272659452448285,Mastercard,1000,Active,2019-07-17
1887,937,4783358145438005,Mastercard,2500,Active,2001-08-26
1888,937,2233476353851188,Visa,500,Active,2010-02-05
1889,938,2246459533568083,Visa,500,Active,2024-01-26
1890,939,2298529450256941,Visa,2500,Stolen,2019-02-27
1891,940,2266113389062288,Visa,1000,Active,2005-09-02
1892,941,4163673707733076,Mastercard,2500,Active,2011-07-15
1893,941,5115903385559766,Visa,1000,Active,2007-12-26
1894,941,5247965776221000,Mastercard,10000,Active,2019-09-20
1895,942,4543941149037740,Visa,2500,Active,2021-12-26
1896,942,4395432617883160,Mastercard,10000,Active,2024-06-29
1897,943,4946911732364614,Mastercard,500,Active,2016-06-24
1898,943,5296310899906700,Mastercard,2500,Active,2018-06-13
1899,943,4761996567460373,Visa,2500,Active,2022-11-25
1900,944,4776513121728030,Mastercard,2500,Active,2023-08-02
1901,944,4852068332551397,Mastercard,1000,Active,2021-07-10
1902,945,5406102113719739,Visa,500,Active,1999-06-21
1903,946,2718327161123530,Visa,2500,Active,2025-09-27
1904,946,4385913637890980,Visa,1000,Active,2025-09-22
1905,947,4720911521904895,Visa,1000,Active,2020-02-04
1906,947,2571937834174193,Visa,5000,Active,2011-05-16
1907,948,4412887327448357,Mastercard,1000,Active,2025-06-08
1908,948,5171403093172615,Visa,5000,Active,2025-04-06
1909,949,2351457171324596,Mastercard,500,Active,2016-03-21
1910,949,5399485949377437,Mastercard,10000,Active,2015-09-29
1911,950,2720042707787781,Mastercard,500,Active,1992-04-18
